lemma,saliency rank,saliency score
tobacco,1952,0.5811587098178954
patience,1953,0.5807387487940927
joint,1954,0.5807203462673671
bud,1955,0.5805695024514321
plagiarism,1956,0.5804603033399163
comic_strip,1957,0.5796469755968419
engine,1958,0.5794250401870311
basket,1959,0.5780832619980965
reflect,1960,0.5769915085103641
crush,1961,0.5768728570232815
destroy,1962,0.5766994086980741
magnolia,1963,0.576295381957789
curious,1964,0.5755768342336163
daisy,1965,0.5747888944619328
spice,1966,0.5747287449253884
restoration,1967,0.5734262601873352
shower,1968,0.5732710506541698
imitate,1969,0.573249795302246
spell,1970,0.5724714341638233
shepherd,1971,0.572441203389368
arc,1972,0.5714185664309666
jet,1973,0.5708365683540686
rescue,1974,0.5703396845739359
flute,1975,0.5686728157860736
defender,1976,0.5677163552267386
initial,1977,0.5676072384193835
petroleum,1978,0.5666064256680938
nuclear,1979,0.5651720195699745
dancing,1980,0.5651151250183197
shock,1981,0.5633138867169833
organ,1982,0.5627449856431834
rot,1983,0.5623951835036722
beef,1984,0.5623932646660341
bond,1985,0.5623112475642129
doctrine,1986,0.561219251048211
combine,1987,0.5611049730335944
gangster,1988,0.560650378442431
concentration,1989,0.56058487639348
temptation,1990,0.5603220408097691
bush,1991,0.558795068319216
fresco,1992,0.558774573413217
heritage,1993,0.558404588200637
detection,1994,0.557000066432014
festival,1995,0.5566488430906471
gree,1996,0.5563801263141697
masking,1997,0.5559738417330697
violation,1998,0.5558378343326957
verse,1999,0.5557597492820685
knight,2000,0.5555958226014317
excuse,2001,0.5542995667310544
footprint,2002,0.5536489687026487
olive,2003,0.5531614430813363
guitar,2004,0.5530765955779797
fade,2005,0.553045768588424
misery,2006,0.552726697132921
subsidy,2007,0.55269427788103
swap,2008,0.5523427208994391
excellence,2009,0.5520961351155256
instruction,2010,0.549808552399722
rice,2011,0.5494293273021853
excavation,2012,0.5488117175581797
fantasy,2013,0.5478155740994062
obstruction,2014,0.5474174658352986
calorie,2015,0.5468704289382922
purple,2016,0.5467773079287364
wizard,2017,0.5466451613176373
transplant,2018,0.5464605710841246
spray,2019,0.5457927757266336
brilliant,2020,0.5456604603913418
detention,2021,0.5445434161143892
eve,2022,0.5435238563241738
whip,2023,0.5430809600172131
deprivation,2024,0.5423529730413987
convention,2025,0.5397571895342645
display,2026,0.5396769308550722
obsess,2027,0.5385825106712501
artificial,2028,0.5384721464006672
hip,2029,0.5382716644429069
bullet,2030,0.5372933241814959
highway,2031,0.5370086450459688
barbecue,2032,0.5368439599173209
dive,2033,0.5367653201462739
thirst,2034,0.536735080655526
loose,2035,0.5365256475274247
blonde,2036,0.536042478467242
bone,2037,0.5358135523099188
forbid,2038,0.535674369662317
marathon,2039,0.5345504434125798
technician,2040,0.5339991867908038
scientist,2041,0.5339340984324501
burn,2042,0.533913037272626
pornography,2043,0.5337618395812092
confidential,2044,0.5336717583896737
herb,2045,0.532859079903587
scratch,2046,0.532560884196811
sincere,2047,0.5317871330745412
guide,2048,0.53067753777822
motorcycle,2049,0.530535686181814
turkey,2050,0.5298202630240372
boycott,2051,0.529370684884575
formula,2052,0.5285876323647951
filling,2053,0.5255662037195323
pillow,2054,0.5255611042669059
nurse,2055,0.5249939035772879
sword,2056,0.5243326375811055
twist,2057,0.5215481365932497
sentence,2058,0.5210920638026311
charity,2059,0.5210676639038789
imagination,2060,0.5203140601863732
decease,2061,0.5198301147704472
publisher,2062,0.5198263060436901
original,2063,0.5185198775682336
vitality,2064,0.5173826531690722
decorate,2065,0.5155026991721483
battery,2066,0.5154879709636147
texture,2067,0.5122509168008245
pub,2068,0.511057342944981
wire,2069,0.5109534369940523
championship,2070,0.5104198318986777
expectation,2071,0.5104126450575963
mysterious,2072,0.5103182313470596
raft,2073,0.5100592427348758
blast,2074,0.5096879375807424
protest,2075,0.5096743596034239
potato,2076,0.5091231047338391
insurance,2077,0.5089636125436483
blackout,2078,0.5088926898409092
invincible,2079,0.507940431892318
alphabet,2080,0.5078422849791906
theft,2081,0.5074226051261785
luxurious,2082,0.5073893427115879
conjecture,2083,0.5067764896903872
strive,2084,0.506394425172199
spoil,2085,0.5059024135991059
airline,2086,0.5053665572314605
sketch,2087,0.5053660924660299
bombing,2088,0.5051987785147443
excessive,2089,0.5046786410715027
revenge,2090,0.5044206644405111
relay,2091,0.5040430306926256
lemon,2092,0.5035051646467936
cheat,2093,0.5026556189343294
toast,2094,0.5016314833064497
divide,2095,0.5016270108851835
fifth,2096,0.5016198961394336
transit,2097,0.5014556741108498
barrier,2098,0.5009141604568699
sheep,2099,0.4999361308549988
champagne,2100,0.49993153837682147
emergence,2101,0.4991821570839745
colony,2102,0.4989356906444238
mentor,2103,0.4988217215068991
pin,2104,0.49873299530704696
pimp,2105,0.4982323071066679
tremble,2106,0.49782844526445214
wide,2107,0.49764819239566904
blanket,2108,0.4975255356426187
log,2109,0.4974910486204802
polish,2110,0.496098232205445
primitive,2111,0.4958067928273566
continent,2112,0.49562443078759966
muscular,2113,0.4955158668280033
caution,2114,0.49491170609224167
zombie,2115,0.49426309912702493
bomb,2116,0.49414418994262466
jeans,2117,0.4925521579195431
virtual,2118,0.490951285007605
supervisor,2119,0.4906381743409982
publication,2120,0.4896597311129014
pole,2121,0.48919210060439156
scrap,2122,0.4887657376763874
equivalent,2123,0.4886544198553189
clock,2124,0.48786266092537023
belt,2125,0.4878444211983908
saving,2126,0.48719773188957927
pension,2127,0.4863910678634822
gap,2128,0.4857550998494711
length,2129,0.4853209239719787
device,2130,0.48449507564141303
communism,2131,0.4844635704729887
partner,2132,0.48426041043784274
helm,2133,0.48414320654653853
widespread,2134,0.48338476698417754
banana,2135,0.48302471181422924
buzz,2136,0.48277095477951537
engineer,2137,0.4822646106227726
backpack,2138,0.4812237669749404
fierce,2139,0.4809694591158875
introspection,2140,0.4804244865693468
industrial,2141,0.47992722613060845
soup,2142,0.4793615065372112
panda,2143,0.4791744339908144
graphic,2144,0.4791105981514736
fever,2145,0.4786953238678393
envelope,2146,0.4785680040060116
panorama,2147,0.478550245236371
diligent,2148,0.47839714282927037
isolation,2149,0.47837980556704274
vampire,2150,0.4779640732510577
useful,2151,0.47729051460591165
typical,2152,0.4770841966995629
nausea,2153,0.47685671972431454
aesthetic,2154,0.476357310872916
circulation,2155,0.4742857814674304
monster,2156,0.47422002839398925
celebrity,2157,0.4741767533092949
crime,2158,0.47415966630167006
trailer,2159,0.4736164402623677
adviser,2160,0.4727387228345137
poverty,2161,0.4716492575770772
screw,2162,0.47066478866083816
ray,2163,0.47062502818255414
fitness,2164,0.46977970721836293
posture,2165,0.4670683331851979
awarded,2166,0.4669776203416598
teeth,2167,0.46690681399733247
rhythm,2168,0.46635065357456895
twenty,2169,0.46633911500573344
execution,2170,0.46598629402641567
exhaustion,2171,0.4658698962546284
ironic,2172,0.46578794369978116
sunglass,2173,0.46515899672538286
emission,2174,0.46496846987729423
striker,2175,0.4643090426946106
appearance,2176,0.4635113318275179
drain,2177,0.4634387999707483
prop,2178,0.4631771079595248
border,2179,0.4627304564328911
horizon,2180,0.46168274367741
troop,2181,0.46158253760769874
feedback,2182,0.460366737743251
exhaust,2183,0.45998974053287967
desert,2184,0.4588344394979682
allegation,2185,0.4585604822307028
applause,2186,0.45775919523466957
chemistry,2187,0.4577381055135241
intensity,2188,0.4576457897466186
antenna,2189,0.4575360690383272
brigade,2190,0.4572645192276017
millionaire,2191,0.4563126762356342
hypocrisy,2192,0.4558328900443396
superiority,2193,0.4554717209168624
cannon,2194,0.4550642208812343
actress,2195,0.4549013277984022
remodel,2196,0.4547447222585692
capitalism,2197,0.45396667206259966
pact,2198,0.45386503371125464
radiation,2199,0.45383726580960904
casualty,2200,0.4532181455602169
lewd,2201,0.4522619950727371
knot,2202,0.452157209533671
accountant,2203,0.45186538469118975
stack,2204,0.45137471637993887
sour,2205,0.451301054640898
housing,2206,0.45098554590523143
budget,2207,0.45064565840715254
museum,2208,0.450501899069109
dessert,2209,0.4504836117616513
eighteen,2210,0.4503976447105966
accreditation,2211,0.44996756872131005
simulation,2212,0.4494547625683518
vocal,2213,0.44936147575726526
selfish,2214,0.4486202852254051
kidnapping,2215,0.44800340025294627
indigenous,2216,0.4476427697514067
hills,2217,0.4473113449484396
dwarf,2218,0.4470392927776681
goddess,2219,0.446823763830575
organic,2220,0.4457569268513737
bite,2221,0.4455060484144866
vocabulary,2222,0.44546946932508735
correlation,2223,0.445299735897577
aunt,2224,0.4441961922950579
discomfort,2225,0.4439092099782753
loyal,2226,0.44365387133459766
heating,2227,0.4426941773122772
evidence,2228,0.4425188187358158
temple,2229,0.4424227995426193
referee,2230,0.4419546864218429
prospect,2231,0.44152619161298023
nutrition,2232,0.44109228357568675
cobra,2233,0.4410167617973766
cloud,2234,0.4403937271826486
terminal,2235,0.44034612082364877
kilogram,2236,0.440231914462081
classify,2237,0.4391917233073803
resurrection,2238,0.4388682086694553
duel,2239,0.4388670070295575
period,2240,0.43823285477270435
effectiveness,2241,0.43763675586080186
gala,2242,0.4374791096839896
distribution,2243,0.43720153322213573
dune,2244,0.43624744376591007
riot,2245,0.43588520245040474
wallet,2246,0.43559413667234814
homeless,2247,0.43502150194912925
index,2248,0.4349505508559881
patent,2249,0.4338886070641941
contain,2250,0.43332969853830416
software,2251,0.4332990525742968
serenity,2252,0.432579663893347
sink,2253,0.4322995192263024
framework,2254,0.4321549649880714
tram,2255,0.4318938651827322
circus,2256,0.4312028838276305
coal,2257,0.43113123199643777
wing,2258,0.43022014916355555
operator,2259,0.4300333293099472
rage,2260,0.42966644814937016
puppy,2261,0.4288407198744473
dose,2262,0.42861795584311935
physiological,2263,0.4285005195130145
threat,2264,0.4284245219757823
frequent,2265,0.42806909156240547
prophecy,2266,0.42801029937457447
blind,2267,0.4278613319134976
vaccine,2268,0.42759421447865886
plastic,2269,0.4272283780245658
tomato,2270,0.4271803008436441
liberal,2271,0.4267168855339385
buffalo,2272,0.4260289193106841
volunteer,2273,0.4252278729176586
plea,2274,0.42511257520520473
circuit,2275,0.424698155957298
invalid,2276,0.42469634163088266
retire,2277,0.42459215769133785
surrender,2278,0.4244076317452947
repair,2279,0.42435920458762677
infect,2280,0.42415386057602333
bee,2281,0.4241302474321511
republican,2282,0.4237195583103519
handbag,2283,0.42304590527976327
acid,2284,0.4222545983004302
tango,2285,0.421292719941718
relocation,2286,0.4211883813200332
cherry,2287,0.42059274510583666
metal,2288,0.4203317730120064
noble,2289,0.420159958804895
virus,2290,0.4199180065872419
firework,2291,0.41982778780772545
pointer,2292,0.4197483554998671
documentary,2293,0.41963185671462
superfluous,2294,0.4193120717279468
handshake,2295,0.4190349705099141
pocket,2296,0.4188487559613563
guilty,2297,0.41857705140642487
correction,2298,0.41794077965371557
breakfast,2299,0.4175012840353505
sis,2300,0.4167460282933195
assertion,2301,0.4159159081749335
bishop,2302,0.41563980603803063
alien,2303,0.41546195849036316
depression,2304,0.41499695463050923
query,2305,0.41482169348781905
discrimination,2306,0.414341307090913
bankruptcy,2307,0.4126901911034535
penny,2308,0.41143835994228173
integrity,2309,0.4112043182706637
advanced,2310,0.4109191728315418
mouse,2311,0.4109126873117077
canvas,2312,0.4108305647512571
collision,2313,0.41079270161473236
extract,2314,0.41078843040977286
butcher,2315,0.4094211736919897
captain,2316,0.409164186337601
ceremony,2317,0.40898560528369465
ambiguous,2318,0.4088201571392407
paradise,2319,0.4087731816721467
symptom,2320,0.40796415702454514
conservative,2321,0.40739019343149696
mythology,2322,0.4071238302786542
humidity,2323,0.406879527393075
transmission,2324,0.40671939951902925
rank,2325,0.4064073229991614
fuel,2326,0.406148953787306
lobby,2327,0.4056712791065822
bread,2328,0.4052253410065214
flame,2329,0.4051044969797397
strawberry,2330,0.4048711061240704
vegetarian,2331,0.4046216527882889
reception,2332,0.40456495604571874
petal,2333,0.40427966595553677
genetic,2334,0.4040950262796237
encryption,2335,0.40404993089666785
radical,2336,0.4039513679021107
moderate,2337,0.4038218807276337
withdraw,2338,0.40258879326042063
string,2339,0.4025587197608509
brightness,2340,0.402371276864824
shelter,2341,0.4019941645988281
crawl,2342,0.40147033638680263
bible,2343,0.40078645169921856
sumo,2344,0.40039359002433805
barn,2345,0.399464621441215
loop,2346,0.3992898883579423
reactionary,2347,0.3992199930538076
batch,2348,0.39912846198342233
numbering,2349,0.39897025908686334
identification,2350,0.3989205285484694
packaging,2351,0.3983842882744124
hunting,2352,0.39832779437508314
indifference,2353,0.3981581892616326
seafood,2354,0.3977062463439145
emerge,2355,0.39755831584805
disciple,2356,0.397137465783997
reward,2357,0.39713330550868164
mini,2358,0.39704220709955695
diet,2359,0.3957905024531101
rally,2360,0.3957633227098425
landscape,2361,0.3955339210120501
fortress,2362,0.39517544572657304
perfume,2363,0.3945094760144974
rebel,2364,0.3943873130961437
athlete,2365,0.3940508243313161
asparagus,2366,0.3938595490232695
garlic,2367,0.3937674431257898
diploma,2368,0.39280513504832015
loser,2369,0.3927397511953705
cowboy,2370,0.39273251327201386
conviction,2371,0.3924139495919805
melt,2372,0.3923514233859189
passport,2373,0.39215391799110666
punishment,2374,0.39115662993386735
tornado,2375,0.39094960608901896
diplomatic,2376,0.3896188207783702
transparent,2377,0.3887721135223918
muscle,2378,0.3883082452995694
inauguration,2379,0.38797962372556416
melon,2380,0.3878551048611101
wolf,2381,0.387766022935212
formality,2382,0.3861012845803211
anonymous,2383,0.3859329718265263
elegant,2384,0.38550669460832765
extend,2385,0.38411244215085194
duke,2386,0.38388005294052174
tennis,2387,0.3837943389274727
intrinsic,2388,0.38352797592096
saga,2389,0.38244284920133254
musician,2390,0.3822505880985627
elite,2391,0.38081935378474085
bandit,2392,0.38037798479008966
addict,2393,0.37979135061744795
metropolis,2394,0.37955442080466373
rebuttal,2395,0.3786293295756602
ham,2396,0.37817819607287095
therapy,2397,0.37815325356153906
spear,2398,0.37785845949061425
clan,2399,0.3771056367794605
vomit,2400,0.3770557347824459
rotation,2401,0.37702180280305075
sonar,2402,0.37689532537374415
pumpkin,2403,0.37582421035686675
corpse,2404,0.3745547672211984
humility,2405,0.3744997551148348
tank,2406,0.37447723915095654
storage,2407,0.3740263536533641
melody,2408,0.37376476417657134
piano,2409,0.37366593701938733
postcard,2410,0.37308042036626343
rude,2411,0.37292948303973095
stress,2412,0.37202113398511294
toy,2413,0.370679623976927
pendulum,2414,0.3697873274523795
receipt,2415,0.36960769912810765
assumption,2416,0.3695366551599548
variable,2417,0.36907200126672723
invasion,2418,0.36894241057293087
scripture,2419,0.3686993221891086
incompetent,2420,0.3682201003347325
persuade,2421,0.3678742091298357
intermediary,2422,0.3674715752807032
conspiracy,2423,0.3673356556240561
slide,2424,0.3671492050494196
junior,2425,0.36555446969886596
utility,2426,0.3644001282876044
cub,2427,0.36421122549218143
fifteen,2428,0.36386589809541725
specify,2429,0.3638043761354064
eastern,2430,0.3624566436058805
roar,2431,0.36205611332400434
scarf,2432,0.36201062554705654
alliance,2433,0.36186725961180954
forgery,2434,0.3616334530831269
tomb,2435,0.3610655858125318
bedroom,2436,0.36002757396831164
cognitive,2437,0.3594961912007273
width,2438,0.35943703065207533
grain,2439,0.3593123150261448
coconut,2440,0.3593038704565723
mechanical,2441,0.3590703036597791
frugal,2442,0.35878415979117495
compression,2443,0.3585386774411594
ginger,2444,0.35838038798273697
devil,2445,0.3577431438766654
breast,2446,0.3568690396337795
jumping,2447,0.35557985831558536
whiskey,2448,0.35555633591987945
hypothesis,2449,0.3543906810311004
hollow,2450,0.3538187731309934
potter,2451,0.3537981332351601
malt,2452,0.353342417669829
sensitivity,2453,0.3532623971131521
script,2454,0.3531066420044606
interactive,2455,0.3530246669536732
rap,2456,0.352906824122293
perception,2457,0.352822497597427
dictionary,2458,0.3523446497114726
archive,2459,0.3518647392783869
coma,2460,0.35133040580558017
icon,2461,0.3511212764405327
invisible,2462,0.3506227767463823
confiscation,2463,0.35050009392248427
robbery,2464,0.35045653293912604
iron,2465,0.3504372520994705
attribute,2466,0.3500104155896899
anticipate,2467,0.3499806558565641
unknown,2468,0.34986913240641915
fanatic,2469,0.34967046186810613
berry,2470,0.3489803673706966
privacy,2471,0.3476033812563877
donate,2472,0.3468177459812303
inheritance,2473,0.34610516637441613
garage,2474,0.34554693969365946
grape,2475,0.3446662884348761
awe,2476,0.34452012637775997
confrontation,2477,0.34418862838810593
aroma,2478,0.34296653015207124
anecdote,2479,0.3425238697028776
stripe,2480,0.34221635914657966
patriot,2481,0.3420243836042056
injustice,2482,0.34188195079781725
chopstick,2483,0.34165045039950304
format,2484,0.34164500277956833
unconscious,2485,0.34156496725338226
ethic,2486,0.34139797833416896
massacre,2487,0.34105655174960336
stove,2488,0.34084636813687386
idol,2489,0.3396380054977213
diamond,2490,0.3396226337132804
surface,2491,0.3387103438018553
bureaucracy,2492,0.3385274177294191
knee,2493,0.3383935686095869
sleeve,2494,0.33815349132531747
coordination,2495,0.33802252907239705
pregnant,2496,0.33770117913048026
found,2497,0.3359713045475283
noun,2498,0.33546403630428046
muffin,2499,0.3352777858696516
refrigerator,2500,0.33512147062132414
embroidery,2501,0.3348396586624167
cupboard,2502,0.33345045413278296
singer,2503,0.33328900298215647
dynasty,2504,0.33299284759700676
sow,2505,0.3324211749396051
pirate,2506,0.33221900378590163
praise,2507,0.3316508818427346
eagle,2508,0.3315542177777582
coordinate,2509,0.33097635551620375
escort,2510,0.33082176513934325
fertility,2511,0.330346984670558
continuity,2512,0.3303315288866653
coffin,2513,0.32909161320739866
spicy,2514,0.32835702618918106
exploitation,2515,0.3281193589546616
abortion,2516,0.3280016504566463
yarn,2517,0.327977783310474
shareholder,2518,0.3278807340590957
torture,2519,0.3267704500079054
kidney,2520,0.3265513484261282
embassy,2521,0.3264508618997608
republicans,2522,0.3264357999040337
confusion,2523,0.32585417401827144
balcony,2524,0.3249851945793196
deaf,2525,0.3246387692191268
castle,2526,0.3245551496930563
lighting,2527,0.32453030598215626
vibration,2528,0.3242707591007532
heir,2529,0.32387357925926263
reliable,2530,0.32366475601165323
poker,2531,0.3235151344555103
haunt,2532,0.3234093671489262
expansion,2533,0.32314470023498654
indoctrination,2534,0.32314343948247437
photography,2535,0.32280527010098936
tofu,2536,0.3227396812679215
taxi,2537,0.3227343629235424
intestine,2538,0.32253949776114865
manipulate,2539,0.32245180393936224
stem,2540,0.321792832359594
attraction,2541,0.32135209208560944
elect,2542,0.3212346268226671
template,2543,0.320635040802169
trim,2544,0.3202814297984
replace,2545,0.32015142867219737
siege,2546,0.3196919862822982
branch,2547,0.3194273267890777
rope,2548,0.31897029089753914
weakness,2549,0.31877820599349516
cinnamon,2550,0.31874369301798655
countryside,2551,0.31873258480959876
mint,2552,0.31844054528583765
inspector,2553,0.31701345823348515
grandparent,2554,0.31694357798814554
syndrome,2555,0.31518114762131244
heterosexual,2556,0.3151645372005616
ecology,2557,0.31507179098241433
displace,2558,0.3150347806491913
secretariat,2559,0.31477412323007403
descendant,2560,0.31471324449614624
derivative,2561,0.3144119093744999
inevitable,2562,0.3140840698119014
lime,2563,0.3133742743977246
balance,2564,0.31251700546809147
pessimistic,2565,0.3124348566830344
penis,2566,0.3119956591281543
motto,2567,0.31162014454051423
rainbow,2568,0.3109955202306365
drown,2569,0.31009838694702285
reverse,2570,0.3100334095243511
loan,2571,0.30981116540419684
exception,2572,0.3095786332464563
parallel,2573,0.30955622206054656
massive,2574,0.3094682299894229
metaphor,2575,0.3092781039288459
paranoia,2576,0.30923642498662485
clause,2577,0.3086419679361443
sticker,2578,0.3082812367092389
landowner,2579,0.30770180841063066
thumb,2580,0.30745154225676163
embrace,2581,0.3072456271706292
shark,2582,0.3071740546472146
fence,2583,0.30685053013691643
absorb,2584,0.30648348490651944
ambition,2585,0.30641669059223897
popularity,2586,0.3059460281631674
glow,2587,0.30583686327756343
psychosis,2588,0.30580426982911035
coherent,2589,0.3055338882079406
hemp,2590,0.30538544579324967
conquest,2591,0.30479215809883
accelerate,2592,0.3047668081978987
writing,2593,0.30391039150870736
nest,2594,0.30382329911892025
swallow,2595,0.302847540799954
fly,2596,0.3028061804122135
medical,2597,0.3026442023275999
audio,2598,0.3022734261716815
opera,2599,0.3013377352466433
antiquity,2600,0.30108558315949807
fort,2601,0.30040613494388335
glue,2602,0.3003464221281673
postpone,2603,0.3000109493820977
manager,2604,0.29968475455246324
salmon,2605,0.29845445785410796
sweater,2606,0.29834951893564554
privilege,2607,0.29812477756062616
limb,2608,0.29800619126613714
sect,2609,0.29786083555147425
resident,2610,0.297527493274127
parameter,2611,0.2975154167243179
arson,2612,0.29681873869868536
feudal,2613,0.29573510713953244
assign,2614,0.29538873626326545
equipment,2615,0.29511929794675673
voter,2616,0.29459302896294304
soap,2617,0.29432127903212635
softball,2618,0.29417691172971683
amendment,2619,0.2939059223261875
fraud,2620,0.29367168995094683
satellite,2621,0.2929186100403909
syrup,2622,0.29237879730865135
warrior,2623,0.2923584525064218
mud,2624,0.2921633533967869
narrow,2625,0.2918569532980184
reconstruction,2626,0.2914472663039023
adolescence,2627,0.29055424796215323
soda,2628,0.290391674383506
biscuit,2629,0.2903062843961335
lick,2630,0.290033973202954
copyright,2631,0.2899365007805388
manufacturer,2632,0.2899362578908864
zoom,2633,0.2899016116754085
shallow,2634,0.28873309832655725
bloody,2635,0.2886917935640909
gem,2636,0.28863961896326007
senate,2637,0.288637709417948
porn,2638,0.2875631988231637
jury,2639,0.28742824536710554
guerrilla,2640,0.2872698582873836
cave,2641,0.28719403716445413
jungle,2642,0.2870383199121518
tulip,2643,0.2864770693684937
duck,2644,0.2861768605656261
lama,2645,0.28617356425413565
beast,2646,0.28614538382372956
consideration,2647,0.28584860669586476
frustrated,2648,0.2854055282098171
believer,2649,0.2851310284069699
indicator,2650,0.2849098920328599
surveillance,2651,0.28439127102962214
indispensable,2652,0.2838088392115017
festive,2653,0.2837027696634493
spark,2654,0.2834911078909057
wheat,2655,0.28341083559836555
carpet,2656,0.28315382190239724
spokesman,2657,0.28284760516159757
silhouette,2658,0.28221478763094954
gravity,2659,0.2821703574395089
membrane,2660,0.28178761923590034
bark,2661,0.281724484974748
merge,2662,0.2815463983036013
scale,2663,0.2813929703729183
assist,2664,0.2811640309345478
cricket,2665,0.2809409476807154
nobility,2666,0.2806259988987927
plug,2667,0.2804730938902571
bloom,2668,0.2804570854072512
crust,2669,0.28039319640158045
objection,2670,0.2803826642645193
acute,2671,0.28025258792501884
wax,2672,0.27877546082220395
vine,2673,0.2786560479816105
vineyard,2674,0.27830869420883797
mug,2675,0.2777992917754917
autonomy,2676,0.27777300386208115
accent,2677,0.2772744104740408
homemade,2678,0.27671401842297794
amber,2679,0.27653648542201203
octopus,2680,0.2759270375536387
sweat,2681,0.27592612558469654
chestnut,2682,0.27591833791695475
heel,2683,0.2757808193616027
slave,2684,0.27548660088459176
bra,2685,0.27506827724232874
poster,2686,0.2748230920939019
fatigue,2687,0.2738862912096405
stain,2688,0.27379738790318253
friction,2689,0.27343273104508015
necktie,2690,0.27308501109888983
scroll,2691,0.2727494784839859
recruit,2692,0.2723743175723863
badge,2693,0.27222251987043133
facility,2694,0.2721226223502322
matrix,2695,0.271443211634109
monarch,2696,0.27128403487347974
witch,2697,0.27125549531596693
gypsy,2698,0.2711645877595048
heartbeat,2699,0.2706890421549124
gymnastic,2700,0.2706701221289647
prevention,2701,0.2704628352798206
castration,2702,0.27039271263278675
tin,2703,0.2702500681511202
pedestrian,2704,0.27018464119214425
alert,2705,0.27004699107169916
pickle,2706,0.26981791431376667
ally,2707,0.2697084910531151
verb,2708,0.26965843173020154
autism,2709,0.2696359241177193
leftover,2710,0.2696169607457888
ruler,2711,0.2693980716781015
eunuch,2712,0.2693612792269251
pine,2713,0.26894625475148537
parliament,2714,0.2686007642321524
weigh,2715,0.26843726357686837
pajama,2716,0.26832785010420945
cathedral,2717,0.2681297668597926
span,2718,0.2680386168502471
grammar,2719,0.26802971703473055
bribery,2720,0.26764780234847674
creativity,2721,0.2676138582831715
navigation,2722,0.26745607511709846
approval,2723,0.26738055037634556
bonus,2724,0.2671587088028229
generous,2725,0.26710807181082163
repression,2726,0.2670327063998288
plaque,2727,0.2667368064237543
melancholy,2728,0.26648581770224933
confession,2729,0.2663261363187859
roller,2730,0.2656911536673183
friendly,2731,0.2655893295438103
wreck,2732,0.2655239009402983
teaser,2733,0.2654268649246152
singular,2734,0.2651348733837642
beggar,2735,0.26502899950596603
scatter,2736,0.26497590091963463
superstition,2737,0.26479785129341593
hunter,2738,0.263310541423877
stable,2739,0.26302170158422644
mediocre,2740,0.26274117335541813
scalp,2741,0.26267395218167167
fisherman,2742,0.2624877690057392
totalitarian,2743,0.26207496669074537
oak,2744,0.26167560612756713
fairy,2745,0.26148739794018816
vodka,2746,0.2614576373875641
underwater,2747,0.261065972703002
perish,2748,0.2603300117078886
masturbation,2749,0.2602765010211092
assistant,2750,0.2594816251457521
hub,2751,0.2591246031514691
decoration,2752,0.25811997331788383
meteor,2753,0.25786792652768487
grudge,2754,0.257602692448768
caramel,2755,0.25717331519018405
yeast,2756,0.25706023481203655
invoice,2757,0.25652403965055104
messenger,2758,0.25603125674826543
glorious,2759,0.2559528063770742
smiley,2760,0.2558561710800715
rocky,2761,0.25505774799709524
voluntary,2762,0.254846147437255
lens,2763,0.2547959988780315
popcorn,2764,0.254753245443502
boat,2765,0.2547144621642792
liquid,2766,0.25398848972912624
mirror,2767,0.25377049848460853
moat,2768,0.2537562612427573
transition,2769,0.25332021978898034
devaluation,2770,0.2532600915385004
washer,2771,0.2532310403365754
mercy,2772,0.25311389714975885
deepen,2773,0.25259374187072403
delicate,2774,0.2521755768869136
statute,2775,0.251892586544348
butterfly,2776,0.25154666033422934
chess,2777,0.25054332935776014
diaper,2778,0.2504666329977203
nightmare,2779,0.24946627547880773
clay,2780,0.24895244133060057
donkey,2781,0.24876279994754746
pill,2782,0.24865158589374037
ford,2783,0.24853765981620324
humiliation,2784,0.24853058920605964
logistic,2785,0.2472660929833319
confidant,2786,0.24639610780228427
cruiser,2787,0.2462496248567989
ridiculous,2788,0.24617740560514711
refuge,2789,0.24613526475099068
clinic,2790,0.24606933768098305
wealthy,2791,0.24605461586274746
mortgage,2792,0.24513240446418116
crowded,2793,0.2449337982812798
architecture,2794,0.24491063471966257
fork,2795,0.24423042107613568
obey,2796,0.24397477344535456
remuneration,2797,0.2439502364029389
chant,2798,0.24383924339602014
pasture,2799,0.24350462613204105
fighter,2800,0.24343030879806626
rating,2801,0.24319386173686652
fleet,2802,0.24302126473333008
scandal,2803,0.24299201766089595
turtle,2804,0.24294767951487994
plaster,2805,0.2426386232600608
nanny,2806,0.24261775846022537
pastry,2807,0.2424109853958587
brick,2808,0.24198062069512627
basement,2809,0.24194163908658073
stealth,2810,0.2411335404401198
clown,2811,0.2409682170471683
gospel,2812,0.24076572010855202
monitor,2813,0.24069947770261546
bookcase,2814,0.24024081853166113
insert,2815,0.2401675173921749
aggressive,2816,0.24016495931436577
mandarin,2817,0.2399920687010333
plague,2818,0.23990027696190364
sincerity,2819,0.239770045420431
prophet,2820,0.23976829932782184
bullying,2821,0.23973584802164982
hallucination,2822,0.2396771779425464
postman,2823,0.23967028478665053
curl,2824,0.23961745565818138
separation,2825,0.23872367517516313
pancake,2826,0.23833548191324372
float,2827,0.23832659111584764
priority,2828,0.23822835260492514
innocence,2829,0.23820775286387974
shell,2830,0.23819385636796842
offensive,2831,0.23808334508446816
bleed,2832,0.23780434135142237
drizzle,2833,0.23754337106957735
fluctuation,2834,0.23724436148949035
subconscious,2835,0.23689248829021903
carol,2836,0.2364920355525557
galaxy,2837,0.23622905363403568
stab,2838,0.23582160129571683
snake,2839,0.23581718847122257
expulsion,2840,0.23529714680262526
cellar,2841,0.23476994946855978
mineral,2842,0.23470394884266543
