lemma,es,nl,en,zh
counter,12.390724452166744,-1.8087742512429819,-0.715331725044883,-1.2050550983248547
couple,-4.670956146729799,9.411941108406921,-0.41109046090962725,-7.528943635601684
result,-3.4025851346937728,-6.511450857375159,-8.450156405813187,7.481334139988835
home,-26.85816283611882,-7.281141470706262,-1.599825481165074,1.6280201161330208
always,-4.115125249003711,-6.2288382921598275,-17.845977810857335,-28.768461513111042
power,8.953351859736554,-6.986646789648803,-1.7339825214430278,-4.692023495352094
final,10.845011716404949,-3.4563409624127686,0.6442421235368962,-4.878708816058836
finally,-12.011263001415104,-2.7904980504211445,-3.651575821813346,7.170074359090811
hour,-5.3055164744061685,-1.5676159491946722,-20.765889668679183,-18.535939290107752
law,9.713342787804581,-5.8943346973081745,-2.013284026271823,-2.468204196123243
long,-21.18327725379193,0.3297956902658937,-5.195671790535402,-11.970907863792585
other,-16.04001696336606,-5.913074360628044,-6.630897325086623,-34.04078553085658
woman,-9.758649441158814,-12.106169810427465,-14.413035153409421,0.8316380720284915
hear,-8.401847421286773,4.171884751109215,5.920646552408164,-16.601663868966845
lose,6.322695102370373,-4.708299380078254,-1.1809087412187849,-13.150011498229977
money,-8.880123297427096,-6.707068578331713,-6.263891026594352,5.357681257669721
phone,-12.16888838486012,-1.494177929274283,-5.8080500809375915,6.137994172687577
live,-2.552233059212596,-6.482865693351795,4.990355630673893,-13.503306899703217
classmate,1.4260918151869066,-1.9008070840270859,-1.8931496391086187,11.711825722047553
kid,-6.015293515880747,-0.18780152528209032,10.277065831592983,-0.46720257859363024
nice,-1.8087154802340806,1.3052450508266895,11.819313617880018,-1.464922140873458
never,-1.6234041667545833,-6.980698593731173,-0.5757176395234519,-30.240963134199255
ask,-7.1548408351793205,-18.34177300008563,-4.645676565813922,2.0306080240020092
sing,-0.04975999197445919,0.12728663709749566,-1.2114152452148008,11.48058566602763
please,-13.081673728124619,-11.454846973086672,5.291671619872647,5.410226747284988
check,-3.7147941663987094,0.4038310255104379,9.798415367339928,-2.507351904922783
clear,8.900210729685417,1.915877847724922,-2.4840593458912776,-7.737223822989107
change,1.4014454093973046,-15.41821721939098,-7.018231579483526,-8.063977354431634
though,1.973155667755678,-20.771357350825156,-5.678427729504085,-1.9261215750212783
help,-8.249817461637488,-3.191128000296577,3.3313832530338945,-12.8404570766153
someone,-0.4154285016100949,1.8276171367433596,-4.664971332573922,-23.562420678327452
theme,10.157322849562744,-0.6624878461223516,-1.2418208440458096,-1.56568224608185
government,0.7126461413162114,-8.099959941357376,-8.165916440315218,6.110889612253157
life,-9.456350426733788,-30.535492272480056,-18.041906446086244,-13.537497635415424
stop,-2.380924856094889,-0.09316374103198813,8.01146312397317,-6.797823770267692
pressure,-3.4296076096562587,9.169822005534542,-4.417696981743922,2.2371207053289583
free,-5.863967701371712,3.704437930893718,-2.8106251436182084,-13.252984491882147
miss,-5.274618821692158,-0.04644261361448646,8.927773486394324,-0.8165470037344893
amazing,-7.223891901002387,8.345916649551173,6.001253763780272,-6.48474439041532
hope,-27.05871476087697,-2.6653803754587972,-0.9192551466905499,-5.696196921577719
demand,1.9697403103586237,-2.7768672553316347,-0.6651906747185224,10.344810443810427
arrive,9.508260816170079,-0.9366503039947529,-1.2211447360754684,-1.7114799352433316
behind,-6.509439426464588,7.5964347854637495,-2.7022434246445854,-0.23935819687073057
present,9.864129252748443,-1.4649642265449474,2.2710096848290204,-3.25211462270753
congratulation,3.8312850433230596,7.592742548440583,-6.829737352815481,-5.866164823759937
message,1.4814604810141003,8.850071052518594,-0.485490925178227,-5.433963229915139
feel,-23.177049047727042,-19.282003659505822,-6.3871736366084155,-7.676449266599283
thought,-11.752217131996051,3.0033562609137805,3.7225766803198925,-11.027998830702483
year,-17.245777857662908,-23.789146211880382,-34.35475649882153,-24.53457091165238
super,-3.3927604692831124,7.612072898391922,-2.540960263767395,-2.040386947296036
university,1.5546222811537485,-3.549670675133723,-1.3618066838825797,9.091905994408393
saint,11.306081336023333,0.41416306229124983,1.5421287773412646,1.352119060520502
own,-5.91937448583377,1.9288498077851293,-1.6330709143116302,-17.08225806489714
freedom,1.4084378508120678,-1.8388631838416727,-2.819681745454274,9.029400226273975
previous,3.3168447713894476,9.744887519335293,-1.2252897853511902,-3.1694570116530305
social,1.0712344213638685,-9.830493014638401,-7.418167780852356,4.6804090707831625
computer,-0.1366337913885462,-1.8303239369203164,-0.9768963711566234,9.087964597284085
enter,9.996504033334272,-1.6809006470520171,1.426448698793803,0.14542789598785297
shame,1.4450876062774665,10.709160325317455,0.5576752444896975,0.061537243845465064
joy,1.7173839353866598,-2.155383972309159,0.39595855980675787,9.983308571985875
happy,-2.5039389767462428,-14.927681788283705,-3.7773805717441977,-18.609559782436577
soon,3.611313150873793,-4.947568760898842,8.779819266628179,-1.8227640432378385
leave,5.226247523692239,-10.84706893415011,0.9632808736795841,-3.711392404438738
directly,-2.0396067852393274,2.889341801388457,-3.2335919145202365,8.95448354193358
wish,0.6905453038791804,-0.3433749324179649,8.970615279706529,-2.5054582789982907
run,-5.862293800333747,-1.9107742224941897,5.65859443489829,-3.999637240883271
sleep,-8.263765139794572,-5.850923743548635,-13.399241130670847,0.368402664774507
reaction,-0.8292726850844208,9.85625300253932,-0.9132644802031126,2.7933448142947808
type,8.932321714379249,-0.22976506538955815,1.2783505264628692,-2.6789453875162197
fall,0.2406966836314532,5.312743240457676,-0.5104916222445581,-12.182731972396406
stay,1.1266210123280003,-0.5112488264215976,10.36661559586827,2.1394228673580167
case,3.7123128409641946,3.4527552907208485,-6.27339655262931,-14.188160094073792
cool,-0.222175982588691,3.3740864763869824,10.325385126153005,0.10693560301507465
together,-13.604645887758668,0.3720887138477204,-6.178471982335601,2.643009677644509
half,-8.548924450201616,0.8763121806473457,-4.025122150809422,5.1445040751245665
four,-1.0378620960286948,-2.6865720115623515,-2.4390871716543505,6.97561815408534
study,6.06631263801931,-5.650033485054337,-4.040903845504328,0.8901341630872994
dream,5.0066828550176625,-6.758670495368902,-3.2212138797736465,-1.6260277136627346
wait,-0.8247673445417931,-5.775511678294438,0.22072631090968645,-19.242466435744877
force,9.483469882824656,-0.7765655555366106,3.6060588917549925,-0.5551758195937556
frequently,2.2273821374132914,2.1113866840925923,2.6476181189312973,11.014585829450624
wild,1.242685011336585,10.200572114973316,2.5005133590200073,0.9055066339501414
path,9.89264617569973,2.598523800579112,1.6283727977320395,-0.30833531549889714
completely,0.8973182080644158,-2.5520268066847285,-1.6740730553994905,7.458774242535687
move,-4.759080854288157,-3.505828245869352,6.405543481527995,1.8224132871021343
safe,7.432702392494303,-2.925408377283277,-1.8270842118115636,1.5744884635525125
choice,-5.1488066341181336,2.6506517081019885,1.1586560247992186,8.031029452704757
mind,3.9617760258637245,-1.766509633565269,9.182755888447204,-0.016726990608790897
technology,2.7999971566672217,-0.6754655163623337,1.5348536618503141,9.59987548693669
hit,2.5253869370352398,2.760975883869145,10.834570526387928,2.0874537021392094
agreement,10.326020587540466,2.2163354299761937,1.5059959366431763,2.154936504333159
penalty,10.918218726552096,2.356146475901207,2.656288284150827,2.6548689901144034
book,-14.709982348053542,-3.6666403714411087,-2.042591346682422,-12.799128744193993
food,2.5502349165799814,-4.8560758590264665,7.512140496606637,-0.1712538546969895
friend,-5.316337094966137,-27.203043749801083,-8.205672256277941,-5.393536494201948
course,4.099405009446807,-1.0124269796651941,9.461496790106043,0.47732931181085925
plus,0.12193101103678736,1.173184768347068,3.4382707473852023,9.828382280776493
thousand,9.484323503757235,0.46896122976878574,1.170972452756047,2.310175421142098
side,5.101706795225597,1.0320199435803923,0.26140946536122694,-10.406585816278946
welcome,-2.0897652622619103,6.2749151629553985,0.1686363932211712,-3.6459951163008677
function,9.71814802190258,2.642617306540762,0.9553189275694444,1.2665450117441235
equal,1.9848530956679888,10.143388806924644,1.8435099684230265,2.4064651642765025
map,2.1776716686763997,9.62645006604276,0.8667720426459219,1.7740126428591365
idea,-2.094847511600732,2.1606714560229863,-2.368775486133713,-12.957866879943442
position,8.324125170397314,-2.007186675320099,0.0021206587793501236,3.0888867969909857
successful,-2.0875863156855288,4.311407280819323,-0.3082960949856582,8.565201493028798
last,-19.7614188203463,-9.402772572328866,-6.250389066040447,-13.261887134176261
situation,2.4324315164823935,-2.735484616302406,-2.8064555279108396,6.854410062633329
decision,1.9762490528299943,-1.801504885327663,1.140732669482222,8.275999074089638
hug,9.451362631549646,-0.3184723099621446,1.582470630102827,3.70610016301881
child,-12.836824398334663,-1.591712868440714,-10.662827118569556,-4.498506848219429
past,4.040553921121016,-10.459234995208263,-2.9345994617571014,2.4218057600437857
story,-11.333861386067795,2.43241590338043,3.417422024449928,-3.8678147149937847
drink,-5.862026980600313,-1.5385122332331729,-0.13839035039423203,5.137912994331505
favorite,1.2952621351286222,1.8047685875384814,8.69089181779635,0.22774562356738967
share,2.1805773822650876,-4.542455731661507,7.072275496258892,1.1098153392217873
micro,3.57286767310792,3.0136562274556016,3.0925693743355254,10.715019542085024
five,0.18914901950976273,-0.38500360081679047,0.3036404207926679,7.483461983357451
school,-10.330312103720711,-5.4018270143558835,1.2476576763571454,-2.840141945455535
lord,8.47520814787965,0.0819372260644289,2.7279654589639275,0.33747610575018855
alive,10.212452369699182,2.652089936781852,4.032761969686373,1.6821986202901882
desire,4.076537944496758,7.632958936690578,-1.2500620916835024,-2.155481320252837
royal,10.391470382000282,3.1524504231677035,3.2884005110825716,2.535415715030672
month,-7.133443017654881,-7.953009079265639,-7.928675309424398,-0.27233158425397525
night,-6.170442913258881,-17.12350281242909,-9.041044218546402,-14.484174473330576
gang,2.860795485961331,3.26872793298594,3.512331518408493,10.51045650483433
remember,5.085483286491845,-3.1067400990388476,6.646702553288792,-3.9208132443883454
version,1.3252589558319738,-0.14559872762321274,0.2859183747804221,7.782209586892149
family,0.7112460925027465,-8.410432903971541,3.1417722296588866,-4.73574097296866
fan,2.552802974011082,0.7452731714097209,8.105130618322114,-0.8074365774706735
vacation,4.999466125501555,8.355791325477755,0.09954126252485469,-1.640881831466393
son,5.167483116935563,-1.034381549655754,-3.2354257684395913,-1.8219900630089934
except,1.1078878378844708,1.393221869487944,1.328548315485004,8.41343329705036
read,-9.29638394089469,-4.992908275501081,-1.8120851861745668,-12.536000072779753
reality,7.602291929601688,-0.9989333321121684,-0.2984530026748116,2.716663214258533
program,7.4678532793321235,3.5857778484087737,1.6777567533901079,-4.226077390480365
fear,7.90169286813869,1.8643684593929828,1.5376644665542682,-0.9893283306161758
specie,4.585394792022066,9.79938240903352,1.9629464031289332,1.6258127138821297
economy,3.2509917995997957,1.3298443517330747,0.9555324288481883,8.91845348917139
estimate,3.96095903281349,2.4900512496509597,2.88294020443728,10.105369655369254
boss,1.404968186320903,3.7047113807953687,3.255025954393651,9.769032801448853
hold,-1.0100107614438483,6.0480556295103245,7.956589472508585,-2.015460333619584
political,1.4174112048928935,1.3662412835984932,1.1762400848489758,8.252831100185405
history,5.661527396366453,-5.216852468853617,-1.4513414684667962,2.8742668107014344
girl,-6.34705859129037,-9.949367218729119,0.6214011897036871,-2.541626588346939
participate,4.38010927183485,-0.02511148331477662,0.7252718415710008,8.59102791912928
hate,2.333046506017947,-7.091882673512083,5.983310242347799,2.0624332490762933
forever,1.8148476003072578,1.4803410499809697,5.203574868881327,9.663610578355897
different,3.7810133998224895,-11.971000041179618,1.1079012679562898,1.7676159255376864
solve,3.3408497073906083,2.013526016434104,0.2145882498025139,8.629384767107254
public,7.253287458993192,-1.7905965032485163,2.8446272190332387,0.46792840972676464
top,-4.444914532049778,6.492264368409876,6.309122141041988,-2.5519548535368677
male,3.0148176573998304,3.141563117280294,3.8638487936671106,10.052003793774
memory,6.847073408516867,-1.4532295023190795,-0.692695244653584,2.6556990161370972
spend,2.955065254061878,3.6338505013901927,9.606073645441418,2.2926638893830353
baby,-1.178536253308319,0.394747898092267,7.318428097767907,2.803181101320978
follower,1.8787938104193884,7.613196783819513,4.1260162700710765,-3.0817367673879947
coffee,0.3594706356689884,7.120754346144482,1.9696276382000117,-0.7288648591892302
impact,3.382480691002467,2.0596698602299925,3.2051893895961077,9.449488153190241
customer,0.2303814364778229,7.813377057858171,1.0352064701244703,2.5751659378041674
wonder,4.468833905812815,3.2138731796476425,9.78473266558262,2.089510842051347
party,2.283956409523039,-5.861140391981162,-2.283234736067931,-4.578801307706923
answer,-5.442333431485828,2.2455380920330854,0.7015662135747733,5.646734102850126
walk,-3.9025438680391527,3.7631632417923058,4.973642085781397,-4.206874235809532
break,1.0794880312866282,1.5600463466534202,6.975419280833935,-0.960431386452477
incident,3.634706273460534,3.6682612111178554,3.8664287489395663,10.113839318868004
million,8.100455661652527,2.522356364674295,3.5843320341141154,-0.8961622875026976
training,1.1621271129491104,7.972402568608297,1.748259884042791,1.9542570332212974
wall,0.8834039788964706,0.6819738595137049,1.6599579292485789,7.424138227643547
doubt,8.714255231322278,3.2903554991833364,2.938648789070612,0.8949002484971242
degree,2.147035224674998,1.4203808433168326,1.8840557040272625,8.112214614115873
website,-2.76610346144164,0.40880318255482323,-7.424354087819233,3.0068339899323084
beer,1.21655491173889,4.28512960220483,8.186967284394752,0.2958841760067875
village,8.952181638022653,3.5014052238890927,1.9037025900248759,2.6990275157342407
basic,4.025272838348953,1.7094261429874327,3.9356847102960133,9.46825306390209
mail,0.6889366721004994,7.683252759119603,-0.12523918636729262,3.8127195286457796
partially,4.062085344979016,4.160639472244349,4.083627345079377,10.308843934779576
relationship,1.2296609797645686,-0.7329110769275823,0.6875386443387265,6.60023109693069
team,3.9319955256845995,-4.243520912749893,2.9767152551703195,-5.513082086167819
currently,1.7662307588212178,2.765129265775525,2.6029431888144967,8.569276742387824
functionality,4.224164195343496,4.233264952877633,4.092687237713746,10.334951069846856
extra,2.271012618728067,9.096431855651796,5.09986061829373,1.485522854268271
yesterday,-3.5397978758338944,0.3883018670213199,-11.955814405941991,-1.6209989272634286
face,2.802151724255911,-8.811263400251496,-1.2068988410107118,0.18770210155162903
hard,-12.489607653463189,-2.2464933951929464,0.06489038241740051,1.1521714018067801
first,-11.40156357527861,-19.137188753009276,-15.028691106344352,-18.160604383834134
listen,0.7606000192352188,-9.550065655306232,-6.539132860492893,0.275888515525827
example,7.302004049953489,2.3847677692091085,2.0509110942223012,-0.5848819675466184
habit,3.8427533007413524,3.149874187189882,3.672976208798647,9.568522081176063
allow,7.585605290708732,-2.029334311554233,5.403626691885992,1.3466183398690792
attempt,7.862160391717926,0.9343674669033045,1.9706300820795097,2.6913835365684426
raw,3.5991087178853927,3.8407047469920084,4.347609285348379,9.918121953977227
effort,3.7183691242749495,0.37071863025666413,3.2659870305846073,8.424467206262745
warm,1.0331858128886757,8.039722635354654,3.294986802708409,1.884981772687868
music,-0.3189347652118489,-2.563182159495502,3.7065907295083385,-3.880992984936544
wear,-4.442103858772451,0.9497324157719691,4.29622151805921,6.201799621114829
rest,0.5844675413775421,4.208091912199824,-1.6902393335817378,-4.0546313864144325
fill,7.88448173734473,2.8253286716823522,3.655623093946015,-0.6078431450750403
receive,6.4683011926340335,3.5681599234728574,2.082037909569041,-3.9546546144323202
representative,4.918554055189126,3.0141919528768875,3.2981192419135383,9.638289529894
happiness,2.455846991427076,2.8395954559879573,0.1358477726950299,7.677761655884697
leadership,3.5704448399276787,3.8008582519241374,4.262714242984861,9.700599905196478
flower,-0.3448276178947834,2.8171635185868102,-0.3609928558136333,6.513395223728563
cover,5.7570637240918066,1.8150553815036956,8.889229291631331,1.9115607387000406
old,-13.85615425641801,-2.7994334494848676,-5.2041976492755735,-6.48377866285815
catch,4.1288234298009705,4.513196762848615,9.932028738048569,4.074061585567253
democracy,4.865458707490319,3.0126813294837307,2.431235474652825,9.120432175521028
reason,-0.5168775731464615,-5.872333285708446,-2.4066497144220746,2.745346640965382
marriage,3.3435891748422124,2.296224939253924,3.5342240977389476,8.728611455564995
cut,0.9298617223658299,2.0319401941554744,7.686854354238489,3.119370998268972
cause,6.132354602879654,0.6385597161116711,7.137275614065141,-2.30867082467177
forward,2.4478332369055935,0.9278558484461493,7.409401407208447,1.964899445224936
support,4.7682006276496685,1.0323259936449918,5.720127495096395,-5.407150832913144
information,7.287715089201873,3.598079792490485,3.0985636646539017,-1.598299104186498
understand,4.165381494031748,-4.216222857795598,0.6569576220674725,-0.675032783041988
student,-2.3824458924923206,-1.512970290081971,0.9285179838867726,4.574768762753283
street,5.999935918167078,-0.20186674021298892,2.037688871992005,-0.5251933384448519
doctor,2.1599821007291693,2.1943851464634268,3.249689387021785,8.057228616680987
dry,1.4804501560324563,3.541215412099803,2.2906836180694863,7.945783954986576
sense,7.4985604497287,-1.3578269279580155,4.834489895140297,2.497090474855205
flip,3.8552095357891365,4.0105334829162915,5.153700454398102,9.842686942890504
garden,2.4073411776637887,8.69984227466713,4.394590587928444,2.9278263988119506
graduate,3.5557103371658956,3.8632747463228982,4.979150783783986,9.583469799629187
perform,7.606718381343587,3.126125363981371,1.9960595769189327,1.4282496480866362
hang,2.490898392919554,8.178092531225527,5.518119979295331,0.3494507884851312
deal,3.978905867330632,3.366104557495844,9.229057802342657,4.168358849906075
thick,3.5590437083938458,9.352618911398011,4.0520614990586505,4.299209674639459
clothe,2.4778959250354453,3.6590145359596193,5.139571335784684,9.121884586794902
mother,2.726769904767709,0.8663083069186998,-0.9272691474565288,-7.820325146477606
development,3.27983953960304,1.511113302001704,0.18978703940589614,7.007524883990402
kiss,8.605759194288803,2.940085080816276,4.065761411768393,2.7742780034371073
description,3.8912399790320786,4.401795487280651,4.295056995363415,9.520451067237182
film,-3.3639866497829125,-1.7384920644926465,-3.133424429973753,2.5777046526874483
send,2.1961983634923556,2.6808435243900806,3.4654529927967452,-10.41618974703409
head,-2.4497808877629144,-4.4620336707154395,2.011784891964694,-2.943932719154251
sweet,4.861912555971917,1.5561283183724939,8.44132071102279,3.097977220005326
speed,3.9158857254612682,2.670886416469924,3.509124034077199,8.630449247387048
season,3.092133171963466,1.7884546383617475,7.00186557380441,0.3946284727671453
colleague,-0.203620558322076,6.991738098928038,-1.0994392702439268,6.567178238538625
die,6.243303911725423,0.8840387136229242,5.986355862033041,-3.8042842265379564
activity,4.349663643867528,0.18399129072955844,0.739940960262455,6.9449299874494885
reporter,4.430783989593867,4.562583780395217,4.922951202568974,9.825305546185438
mouth,4.416868765952952,-0.17667881948136166,-0.2177153349465327,6.521049993992292
sun,2.6808677874374927,4.851500713650443,-1.9848754555714125,-1.6719259560375876
high,-6.471782070036946,-5.297727243442352,-5.083263976050265,-0.4922383895329563
chance,-4.481066597269394,3.658292471525511,2.8526887257352915,5.7746549371354545
regime,5.253094958572488,4.04435461481814,4.058667815314277,9.536607130042432
spirit,2.9675879365113733,1.5111363773587325,2.0768740275300903,7.252579687790348
today,-20.705207445702612,-20.660285287872295,-34.735910099550345,-21.726127394294355
join,1.413057038220964,3.3496630278026784,8.373186910623486,5.25715209285822
ten,2.777548655693125,2.3988834405879067,1.5367402071730227,7.260805119410722
drive,-1.3704759912761666,5.093398692517642,6.061697424445825,-0.4598383602320484
class,3.9479987731761517,-7.412060238426393,3.6615740554388534,0.6807893913629335
beam,9.784242992630988,4.448752106737943,4.713785928984307,5.297790062430708
serious,6.735135084079102,1.7655616515018473,1.1090728622952168,2.495337313071851
internet,6.792246023440067,5.63264198326554,1.9513608803527944,-2.0241159575951166
short,0.44993147393202887,5.528536241850577,2.3854930784179356,-1.0389577169946855
wrong,0.6653119815150768,2.4724618123263897,7.65452974142169,5.0600210836234965
shoot,1.0452758339228354,2.196754085712254,3.2033763759219087,7.046320100249985
